Instrument_ID,EOM_Date,Fund_Name,Instrument_Type,Fund_Price,Final_Reference_Price,Price_Difference,Price_Source_Flag
ROL,2023-05-31,Belaware,Equities,39.19,0.0,39.189998626708984,No Reference Price Found
ALK,2022-09-30,Belaware,Equities,39.15,0.0,39.150001525878906,No Reference Price Found
WFC,2023-04-30,Belaware,Equities,39.14,0.0,39.13999938964844,No Reference Price Found
VFC,2022-08-31,Virtous,Equities,39.13,0.0,39.130001068115234,No Reference Price Found
VZ,2022-08-31,TT_monthly_Trustmind,Equities,39.12,0.0,39.119998931884766,No Reference Price Found
WFC,2022-09-30,Belaware,Equities,39.1,0.0,39.099998474121094,No Reference Price Found
CMCSA,2023-05-31,Belaware,Equities,39.08,0.0,39.08000183105469,No Reference Price Found
HAL,2023-07-31,Applebead,Equities,39.08,0.0,39.08000183105469,No Reference Price Found
DAL,2023-01-31,Applebead,Equities,39.02,0.0,39.02000045776367,No Reference Price Found
FE,2023-04-30,Belaware,Equities,38.99,0.0,38.9900016784668,No Reference Price Found
CFG,2022-10-31,Leeder,Equities,38.99,0.0,38.9900016784668,No Reference Price Found
FE,2023-07-31,Belaware,Equities,38.98,0.0,38.97999954223633,No Reference Price Found
HAL,2022-12-31,Applebead,Equities,38.98,0.0,38.97999954223633,No Reference Price Found
UDR,2023-08-31,Fund Whitestone,Equities,38.88,0.0,38.880001068115234,No Reference Price Found
CMCSA,2023-01-31,Belaware,Equities,38.78,0.0,38.779998779296875,No Reference Price Found
USB,2022-09-30,rpt-Catalysm,Equities,38.76,0.0,38.7599983215332,No Reference Price Found
BSX,2022-09-30,Fund Whitestone,Equities,38.73,0.0,38.72999954223633,No Reference Price Found
FE,2023-02-28,Belaware,Equities,38.73,0.0,38.72999954223633,No Reference Price Found
CSCO,2022-09-30,Applebead,Equities,38.73,0.0,38.72999954223633,No Reference Price Found
IPG,2023-06-30,Report-of-Gohen,Equities,38.58,0.0,38.58000183105469,No Reference Price Found
MOS,2023-08-31,rpt-Catalysm,Equities,38.58,0.0,38.58000183105469,No Reference Price Found
UDR,2022-10-31,Fund Whitestone,Equities,38.57,0.0,38.56999969482422,No Reference Price Found
FE,2023-06-30,Belaware,Equities,38.47,0.0,38.470001220703125,No Reference Price Found
CARR,2022-08-31,Belaware,Equities,38.47,0.0,38.470001220703125,No Reference Price Found
DAL,2023-02-28,Applebead,Equities,38.26,0.0,38.2599983215332,No Reference Price Found
WRK,2023-01-31,Leeder,Equities,38.22,0.0,38.220001220703125,No Reference Price Found
VZ,2023-04-30,TT_monthly_Trustmind,Equities,38.15,0.0,38.150001525878906,No Reference Price Found
PFE,2023-04-30,Magnum,Equities,38.05,0.0,38.04999923706055,No Reference Price Found
HRL,2023-05-31,Report-of-Gohen,Equities,37.99,0.0,37.9900016784668,No Reference Price Found
FE,2022-08-31,Belaware,Equities,37.97,0.0,37.970001220703125,No Reference Price Found
MO,2022-09-30,Magnum,Equities,37.94,0.0,37.939998626708984,No Reference Price Found
CFG,2022-12-31,Leeder,Equities,37.92,0.0,37.91999816894531,No Reference Price Found
RCL,2022-09-30,Fund Whitestone,Equities,37.9,0.0,37.900001525878906,No Reference Price Found
LVS,2022-10-31,Report-of-Gohen,Equities,37.88,0.0,37.880001068115234,No Reference Price Found
FCX,2023-04-30,Fund Whitestone,Equities,37.77,0.0,37.77000045776367,No Reference Price Found
NEM,2023-08-31,Fund Whitestone,Equities,37.75,0.0,37.75,No Reference Price Found
UAL,2022-12-31,TT_monthly_Trustmind,Equities,37.7,0.0,37.70000076293945,No Reference Price Found
SEE,2023-05-31,Wallington,Equities,37.66,0.0,37.65999984741211,No Reference Price Found
CAG,2022-12-31,Applebead,Equities,37.62,0.0,37.619998931884766,No Reference Price Found
FCX,2022-12-31,Fund Whitestone,Equities,37.6,0.0,37.599998474121094,No Reference Price Found
CPRT,2023-03-31,Applebead,Equities,37.6,0.0,37.599998474121094,No Reference Price Found
PFE,2023-05-31,Magnum,Equities,37.6,0.0,37.599998474121094,No Reference Price Found
VZ,2023-03-31,TT_monthly_Trustmind,Equities,37.58,0.0,37.58000183105469,No Reference Price Found
UDR,2022-12-31,Fund Whitestone,Equities,37.57,0.0,37.56999969482422,No Reference Price Found
HWM,2022-11-30,Wallington,Equities,37.57,0.0,37.56999969482422,No Reference Price Found
CAG,2023-04-30,Applebead,Equities,37.56,0.0,37.560001373291016,No Reference Price Found
TPR,2022-12-31,Applebead,Equities,37.55,0.0,37.54999923706055,No Reference Price Found
VZ,2023-02-28,TT_monthly_Trustmind,Equities,37.51,0.0,37.5099983215332,No Reference Price Found
LVS,2022-08-31,Report-of-Gohen,Equities,37.5,0.0,37.5,No Reference Price Found
VZ,2022-12-31,TT_monthly_Trustmind,Equities,37.49,0.0,37.4900016784668,No Reference Price Found
SLB,2022-08-31,Applebead,Equities,37.46,0.0,37.459999084472656,No Reference Price Found
HAL,2022-11-30,Applebead,Equities,37.41,0.0,37.40999984741211,No Reference Price Found
LVS,2022-09-30,Report-of-Gohen,Equities,37.39,0.0,37.38999938964844,No Reference Price Found
CMCSA,2023-03-31,Belaware,Equities,37.36,0.0,37.36000061035156,No Reference Price Found
ROL,2023-03-31,Belaware,Equities,37.29,0.0,37.290000915527344,No Reference Price Found
EXC,2022-10-31,Fund Whitestone,Equities,37.27,0.0,37.27000045776367,No Reference Price Found
BK,2022-09-30,Applebead,Equities,37.21,0.0,37.209999084472656,No Reference Price Found
PHM,2022-09-30,Fund Whitestone,Equities,37.18,0.0,37.18000030517578,No Reference Price Found
HAL,2023-08-31,Applebead,Equities,37.18,0.0,37.18000030517578,No Reference Price Found
BAC,2022-11-30,Virtous,Equities,37.09,0.0,37.09000015258789,No Reference Price Found
VZ,2022-11-30,TT_monthly_Trustmind,Equities,37.09,0.0,37.09000015258789,No Reference Price Found
FE,2023-05-31,Belaware,Equities,37.0,0.0,37.0,No Reference Price Found
IPG,2023-03-31,Report-of-Gohen,Equities,36.94,0.0,36.939998626708984,No Reference Price Found
TPR,2022-11-30,Applebead,Equities,36.94,0.0,36.939998626708984,No Reference Price Found
WRK,2022-11-30,Leeder,Equities,36.94,0.0,36.939998626708984,No Reference Price Found
CAG,2022-11-30,Applebead,Equities,36.92,0.0,36.91999816894531,No Reference Price Found
LNC,2022-11-30,Leeder,Equities,36.91,0.0,36.90999984741211,No Reference Price Found
IPG,2023-05-31,Report-of-Gohen,Equities,36.89,0.0,36.88999938964844,No Reference Price Found
MGM,2022-11-30,Leeder,Equities,36.86,0.0,36.86000061035156,No Reference Price Found
CAG,2023-03-31,Applebead,Equities,36.84,0.0,36.84000015258789,No Reference Price Found
WFC,2023-03-31,Belaware,Equities,36.8,0.0,36.79999923706055,No Reference Price Found
CMCSA,2023-02-28,Belaware,Equities,36.63,0.0,36.630001068115234,No Reference Price Found
VZ,2023-06-30,TT_monthly_Trustmind,Equities,36.54,0.0,36.540000915527344,No Reference Price Found
CAG,2023-01-31,Applebead,Equities,36.48,0.0,36.47999954223633,No Reference Price Found
FCX,2023-08-31,Fund Whitestone,Equities,36.37,0.0,36.369998931884766,No Reference Price Found
PFE,2023-06-30,Magnum,Equities,36.28,0.0,36.279998779296875,No Reference Price Found
DAL,2023-05-31,Applebead,Equities,36.25,0.0,36.25,No Reference Price Found
EBAY,2022-09-30,Applebead,Equities,36.21,0.0,36.209999084472656,No Reference Price Found
LUV,2023-06-30,Magnum,Equities,36.21,0.0,36.209999084472656,No Reference Price Found
FE,2022-10-31,Belaware,Equities,36.2,0.0,36.20000076293945,No Reference Price Found
EXC,2022-09-30,Fund Whitestone,Equities,36.18,0.0,36.18000030517578,No Reference Price Found
ROL,2022-12-31,Belaware,Equities,36.18,0.0,36.18000030517578,No Reference Price Found
LUV,2022-08-31,Magnum,Equities,36.13,0.0,36.130001068115234,No Reference Price Found
PFE,2023-07-31,Magnum,Equities,36.06,0.0,36.060001373291016,No Reference Price Found
ROL,2023-01-31,Belaware,Equities,36.04,0.0,36.040000915527344,No Reference Price Found
HAL,2023-02-28,Applebead,Equities,36.04,0.0,36.040000915527344,No Reference Price Found
HAL,2022-10-31,Applebead,Equities,35.96,0.0,35.959999084472656,No Reference Price Found
IPG,2023-01-31,Report-of-Gohen,Equities,35.86,0.0,35.86000061035156,No Reference Price Found
CMCSA,2022-11-30,Belaware,Equities,35.83,0.0,35.83000183105469,No Reference Price Found
SEE,2023-08-31,Wallington,Equities,35.81,0.0,35.810001373291016,No Reference Price Found
LUV,2022-10-31,Magnum,Equities,35.78,0.0,35.779998779296875,No Reference Price Found
CAG,2023-02-28,Applebead,Equities,35.71,0.0,35.709999084472656,No Reference Price Found
IP,2022-11-30,Leeder,Equities,35.67,0.0,35.66999816894531,No Reference Price Found
INTC,2023-07-31,Leeder,Equities,35.64,0.0,35.63999938964844,No Reference Price Found
IP,2023-07-31,Leeder,Equities,35.59,0.0,35.59000015258789,No Reference Price Found
MGM,2022-10-31,Leeder,Equities,35.57,0.0,35.56999969482422,No Reference Price Found
VZ,2022-10-31,TT_monthly_Trustmind,Equities,35.56,0.0,35.560001373291016,No Reference Price Found
VZ,2022-09-30,TT_monthly_Trustmind,Equities,35.53,0.0,35.529998779296875,No Reference Price Found
FE,2022-09-30,Belaware,Equities,35.52,0.0,35.52000045776367,No Reference Price Found
CMA,2023-05-31,Fund Whitestone,Equities,35.51,0.0,35.5099983215332,No Reference Price Found
USB,2023-03-31,rpt-Catalysm,Equities,35.51,0.0,35.5099983215332,No Reference Price Found
PFE,2023-08-31,Magnum,Equities,35.48,0.0,35.47999954223633,No Reference Price Found
IPG,2023-04-30,Report-of-Gohen,Equities,35.44,0.0,35.439998626708984,No Reference Price Found
SLB,2022-09-30,Applebead,Equities,35.42,0.0,35.41999816894531,No Reference Price Found
HWM,2022-10-31,Wallington,Equities,35.41,0.0,35.40999984741211,No Reference Price Found
FITB,2023-02-28,rpt-Catalysm,Equities,35.41,0.0,35.40999984741211,No Reference Price Found
FITB,2023-01-31,rpt-Catalysm,Equities,35.4,0.0,35.400001525878906,No Reference Price Found
IP,2023-02-28,Leeder,Equities,35.39,0.0,35.38999938964844,No Reference Price Found
LUV,2023-01-31,Magnum,Equities,35.39,0.0,35.38999938964844,No Reference Price Found
CAG,2022-10-31,Applebead,Equities,35.35,0.0,35.349998474121094,No Reference Price Found
BAC,2022-10-31,Virtous,Equities,35.32,0.0,35.31999969482422,No Reference Price Found
DAL,2022-11-30,Applebead,Equities,35.3,0.0,35.29999923706055,No Reference Price Found
HWM,2022-08-31,Wallington,Equities,35.29,0.0,35.290000915527344,No Reference Price Found
IPG,2023-02-28,Report-of-Gohen,Equities,35.26,0.0,35.2599983215332,No Reference Price Found
INVH,2023-07-31,Belaware,Equities,35.23,0.0,35.22999954223633,No Reference Price Found
CPRT,2023-02-28,Applebead,Equities,35.23,0.0,35.22999954223633,No Reference Price Found
INVH,2022-08-31,Belaware,Equities,35.2,0.0,35.20000076293945,No Reference Price Found
WMB,2023-08-31,Virtous,Equities,35.17,0.0,35.16999816894531,No Reference Price Found
FITB,2022-11-30,rpt-Catalysm,Equities,35.11,0.0,35.11000061035156,No Reference Price Found
CMCSA,2022-08-31,Belaware,Equities,35.08,0.0,35.08000183105469,No Reference Price Found
IP,2023-03-31,Leeder,Equities,35.07,0.0,35.06999969482422,No Reference Price Found
FOXA,2023-02-28,Applebead,Equities,35.02,0.0,35.02000045776367,No Reference Price Found
UAL,2022-08-31,TT_monthly_Trustmind,Equities,35.01,0.0,35.0099983215332,No Reference Price Found
VZ,2023-05-31,TT_monthly_Trustmind,Equities,35.0,0.0,35.0,No Reference Price Found
MOS,2023-06-30,rpt-Catalysm,Equities,35.0,0.0,35.0,No Reference Price Found
ROL,2023-02-28,Belaware,Equities,34.98,0.0,34.97999954223633,No Reference Price Found
CFG,2022-08-31,Leeder,Equities,34.97,0.0,34.970001220703125,No Reference Price Found
BAC,2023-01-31,Virtous,Equities,34.97,0.0,34.970001220703125,No Reference Price Found
CARR,2022-09-30,Belaware,Equities,34.96,0.0,34.959999084472656,No Reference Price Found
USB,2023-08-31,rpt-Catalysm,Equities,34.9,0.0,34.900001525878906,No Reference Price Found
DAL,2023-03-31,Applebead,Equities,34.85,0.0,34.849998474121094,No Reference Price Found
FE,2023-08-31,Belaware,Equities,34.84,0.0,34.84000015258789,No Reference Price Found
EQT,2023-05-31,Leeder,Equities,34.65,0.0,34.650001525878906,No Reference Price Found
VZ,2023-08-31,TT_monthly_Trustmind,Equities,34.59,0.0,34.59000015258789,No Reference Price Found
EQT,2023-04-30,Leeder,Equities,34.55,0.0,34.54999923706055,No Reference Price Found
CAG,2023-05-31,Applebead,Equities,34.5,0.0,34.5,No Reference Price Found
FITB,2022-10-31,rpt-Catalysm,Equities,34.46,0.0,34.459999084472656,No Reference Price Found
WMB,2023-07-31,Virtous,Equities,34.45,0.0,34.45000076293945,No Reference Price Found
WRK,2022-12-31,Leeder,Equities,34.25,0.0,34.25,No Reference Price Found
DAL,2023-04-30,Applebead,Equities,34.24,0.0,34.2400016784668,No Reference Price Found
ROL,2022-09-30,Belaware,Equities,34.23,0.0,34.22999954223633,No Reference Price Found
IPG,2023-07-31,Report-of-Gohen,Equities,34.23,0.0,34.22999954223633,No Reference Price Found
FCX,2023-05-31,Fund Whitestone,Equities,34.21,0.0,34.209999084472656,No Reference Price Found
CMCSA,2022-12-31,Belaware,Equities,34.19,0.0,34.189998626708984,No Reference Price Found
JNPR,2023-03-31,Belaware,Equities,34.17,0.0,34.16999816894531,No Reference Price Found
LUV,2023-07-31,Magnum,Equities,34.16,0.0,34.15999984741211,No Reference Price Found
INVH,2023-06-30,Belaware,Equities,34.14,0.0,34.13999938964844,No Reference Price Found
CSX,2023-06-30,TT_monthly_Trustmind,Equities,34.1,0.0,34.099998474121094,No Reference Price Found
VZ,2023-07-31,TT_monthly_Trustmind,Equities,34.08,0.0,34.08000183105469,No Reference Price Found
WY,2023-07-31,Magnum,Equities,34.06,0.0,34.060001373291016,No Reference Price Found
LNC,2023-01-31,Leeder,Equities,34.06,0.0,34.060001373291016,No Reference Price Found
FOXA,2023-03-31,Applebead,Equities,34.05,0.0,34.04999923706055,No Reference Price Found
FOXA,2023-06-30,Applebead,Equities,34.0,0.0,34.0,No Reference Price Found
FOXA,2022-08-31,Applebead,Equities,33.94,0.0,33.939998626708984,No Reference Price Found
INVH,2023-08-31,Belaware,Equities,33.88,0.0,33.880001068115234,No Reference Price Found
DAL,2022-10-31,rpt-Catalysm,Equities,33.86,0.0,33.86000061035156,No Reference Price Found
BAC,2023-02-28,Virtous,Equities,33.81,0.0,33.810001373291016,No Reference Price Found
IPG,2022-11-30,Report-of-Gohen,Equities,33.79,0.0,33.790000915527344,No Reference Price Found
USB,2023-04-30,rpt-Catalysm,Equities,33.77,0.0,33.77000045776367,No Reference Price Found
FOXA,2023-01-31,Applebead,Equities,33.7,0.0,33.70000076293945,No Reference Price Found
TPR,2022-08-31,Applebead,Equities,33.67,0.0,33.66999816894531,No Reference Price Found
INVH,2023-05-31,Belaware,Equities,33.63,0.0,33.630001068115234,No Reference Price Found
MGM,2022-12-31,Leeder,Equities,33.53,0.0,33.529998779296875,No Reference Price Found
VICI,2023-04-30,Fund Whitestone,Equities,33.53,0.0,33.529998779296875,No Reference Price Found
WY,2023-06-30,Magnum,Equities,33.51,0.0,33.5099983215332,No Reference Price Found
FOXA,2023-07-31,Applebead,Equities,33.45,0.0,33.45000076293945,No Reference Price Found
EQT,2022-12-31,Leeder,Equities,33.39,0.0,33.38999938964844,No Reference Price Found
CAG,2023-06-30,Applebead,Equities,33.36,0.0,33.36000061035156,No Reference Price Found
VICI,2023-01-31,Fund Whitestone,Equities,33.34,0.0,33.34000015258789,No Reference Price Found
CSX,2023-07-31,Wallington,Equities,33.32,0.0,33.31999969482422,No Reference Price Found
INTC,2023-06-30,Leeder,Equities,33.32,0.0,33.31999969482422,No Reference Price Found
ROL,2022-08-31,Belaware,Equities,33.32,0.0,33.31999969482422,No Reference Price Found
CPRT,2023-01-31,Applebead,Equities,33.3,0.0,33.29999923706055,No Reference Price Found
CPRT,2022-11-30,Applebead,Equities,33.28,0.0,33.279998779296875,No Reference Price Found
IP,2022-12-31,Leeder,Equities,33.28,0.0,33.279998779296875,No Reference Price Found
WMB,2022-11-30,Virtous,Equities,33.27,0.0,33.27000045776367,No Reference Price Found
FOXA,2023-04-30,Applebead,Equities,33.26,0.0,33.2599983215332,No Reference Price Found
INTC,2023-08-31,Leeder,Equities,33.25,0.0,33.25,No Reference Price Found
LUV,2023-02-28,Magnum,Equities,33.23,0.0,33.22999954223633,No Reference Price Found
LUV,2022-12-31,Magnum,Equities,33.14,0.0,33.13999938964844,No Reference Price Found
CAG,2022-08-31,Applebead,Equities,33.11,0.0,33.11000061035156,No Reference Price Found
WY,2023-01-31,Magnum,Equities,33.1,0.0,33.099998474121094,No Reference Price Found
USB,2023-06-30,rpt-Catalysm,Equities,33.04,0.0,33.040000915527344,No Reference Price Found
WRK,2023-07-31,Leeder,Equities,33.03,0.0,33.029998779296875,No Reference Price Found
HAL,2023-06-30,Applebead,Equities,32.99,0.0,32.9900016784668,No Reference Price Found
VICI,2022-11-30,Fund Whitestone,Equities,32.97,0.0,32.970001220703125,No Reference Price Found
WRK,2022-10-31,Leeder,Equities,32.92,0.0,32.91999816894531,No Reference Price Found
TFC,2023-03-31,Applebead,Equities,32.91,0.0,32.90999984741211,No Reference Price Found
EQT,2023-02-28,Leeder,Equities,32.91,0.0,32.90999984741211,No Reference Price Found
INVH,2023-04-30,Belaware,Equities,32.87,0.0,32.869998931884766,No Reference Price Found
HPQ,2023-07-31,Fund Whitestone,Equities,32.83,0.0,32.83000183105469,No Reference Price Found
CAG,2023-07-31,Applebead,Equities,32.81,0.0,32.810001373291016,No Reference Price Found
DAL,2022-12-31,Applebead,Equities,32.79,0.0,32.790000915527344,No Reference Price Found
INVH,2022-09-30,Belaware,Equities,32.77,0.0,32.77000045776367,No Reference Price Found
JNPR,2022-11-30,Belaware,Equities,32.77,0.0,32.77000045776367,No Reference Price Found
IPG,2022-12-31,Report-of-Gohen,Equities,32.76,0.0,32.7599983215332,No Reference Price Found
CFG,2022-09-30,Leeder,Equities,32.75,0.0,32.75,No Reference Price Found
BAC,2022-08-31,Virtous,Equities,32.72,0.0,32.720001220703125,No Reference Price Found
VICI,2023-02-28,Fund Whitestone,Equities,32.71,0.0,32.709999084472656,No Reference Price Found
TFC,2023-07-31,Applebead,Equities,32.67,0.0,32.66999816894531,No Reference Price Found
BAC,2022-12-31,Virtous,Equities,32.65,0.0,32.650001525878906,No Reference Price Found
FITB,2022-08-31,rpt-Catalysm,Equities,32.64,0.0,32.63999938964844,No Reference Price Found
MGM,2022-08-31,Leeder,Equities,32.64,0.0,32.63999938964844,No Reference Price Found
WMB,2023-06-30,Virtous,Equities,32.63,0.0,32.630001068115234,No Reference Price Found
HAL,2023-04-30,Applebead,Equities,32.58,0.0,32.58000183105469,No Reference Price Found
UAL,2022-09-30,TT_monthly_Trustmind,Equities,32.53,0.0,32.529998779296875,No Reference Price Found
WY,2022-08-31,Magnum,Equities,32.5,0.0,32.5,No Reference Price Found
CSX,2022-11-30,Wallington,Equities,32.46,0.0,32.459999084472656,No Reference Price Found
INTC,2023-03-31,Leeder,Equities,32.42,0.0,32.41999816894531,No Reference Price Found
LUV,2023-03-31,Magnum,Equities,32.37,0.0,32.369998931884766,No Reference Price Found
EQT,2023-01-31,Leeder,Equities,32.25,0.0,32.25,No Reference Price Found
FOX,2023-02-28,Belaware,Equities,32.25,0.0,32.25,No Reference Price Found
FOXA,2022-11-30,Applebead,Equities,32.22,0.0,32.220001220703125,No Reference Price Found
WMB,2022-08-31,Virtous,Equities,32.22,0.0,32.220001220703125,No Reference Price Found
VICI,2023-03-31,Fund Whitestone,Equities,32.22,0.0,32.220001220703125,No Reference Price Found
IP,2023-04-30,Leeder,Equities,32.2,0.0,32.20000076293945,No Reference Price Found
FOXA,2023-08-31,Applebead,Equities,32.12,0.0,32.119998931884766,No Reference Price Found
TPR,2023-08-31,Applebead,Equities,32.01,0.0,32.0099983215332,No Reference Price Found
FITB,2022-12-31,rpt-Catalysm,Equities,32.0,0.0,32.0,No Reference Price Found
BAC,2023-07-31,Virtous,Equities,32.0,0.0,32.0,No Reference Price Found
MOS,2023-05-31,rpt-Catalysm,Equities,31.96,0.0,31.959999084472656,No Reference Price Found
WMB,2022-12-31,Virtous,Equities,31.95,0.0,31.950000762939453,No Reference Price Found
INVH,2022-11-30,Belaware,Equities,31.89,0.0,31.889999389648438,No Reference Price Found
FOX,2023-06-30,Belaware,Equities,31.89,0.0,31.889999389648438,No Reference Price Found
IP,2022-10-31,Leeder,Equities,31.87,0.0,31.8700008392334,No Reference Price Found
JNPR,2023-01-31,Belaware,Equities,31.84,0.0,31.84000015258789,No Reference Price Found
CFG,2023-07-31,Leeder,Equities,31.84,0.0,31.84000015258789,No Reference Price Found
INVH,2023-01-31,Belaware,Equities,31.76,0.0,31.760000228881836,No Reference Price Found
EQT,2023-03-31,Leeder,Equities,31.65,0.0,31.649999618530273,No Reference Price Found
VICI,2022-12-31,Fund Whitestone,Equities,31.61,0.0,31.610000610351562,No Reference Price Found
JNPR,2022-12-31,Belaware,Equities,31.5,0.0,31.5,No Reference Price Found
HAL,2023-03-31,Applebead,Equities,31.48,0.0,31.479999542236328,No Reference Price Found
VICI,2023-07-31,Fund Whitestone,Equities,31.48,0.0,31.479999542236328,No Reference Price Found
FOX,2023-01-31,Belaware,Equities,31.46,0.0,31.459999084472656,No Reference Price Found
TFC,2023-04-30,Applebead,Equities,31.44,0.0,31.440000534057617,No Reference Price Found
VICI,2023-06-30,Fund Whitestone,Equities,31.43,0.0,31.43000030517578,No Reference Price Found
VICI,2022-08-31,Fund Whitestone,Equities,31.43,0.0,31.43000030517578,No Reference Price Found
CAG,2022-09-30,Applebead,Equities,31.43,0.0,31.43000030517578,No Reference Price Found
FOX,2023-07-31,Belaware,Equities,31.41,0.0,31.40999984741211,No Reference Price Found
IP,2023-06-30,Leeder,Equities,31.39,0.0,31.389999389648438,No Reference Price Found
WMB,2022-10-31,Virtous,Equities,31.39,0.0,31.389999389648438,No Reference Price Found
FOX,2022-08-31,Belaware,Equities,31.38,0.0,31.3799991607666,No Reference Price Found
FCX,2022-10-31,Fund Whitestone,Equities,31.35,0.0,31.350000381469727,No Reference Price Found
VFC,2022-11-30,Virtous,Equities,31.35,0.0,31.350000381469727,No Reference Price Found
HPQ,2023-08-31,Fund Whitestone,Equities,31.34,0.0,31.34000015258789,No Reference Price Found
INTC,2023-05-31,Leeder,Equities,31.33,0.0,31.329999923706055,No Reference Price Found
JNPR,2023-06-30,Belaware,Equities,31.33,0.0,31.329999923706055,No Reference Price Found
CSX,2022-08-31,TT_monthly_Trustmind,Equities,31.33,0.0,31.329999923706055,No Reference Price Found
FOX,2023-03-31,Belaware,Equities,31.31,0.0,31.309999465942383,No Reference Price Found
WMB,2023-01-31,Virtous,Equities,31.31,0.0,31.309999465942383,No Reference Price Found
IP,2023-08-31,Leeder,Equities,31.29,0.0,31.290000915527344,No Reference Price Found
WY,2022-11-30,Magnum,Equities,31.28,0.0,31.280000686645508,No Reference Price Found
WY,2023-08-31,Magnum,Equities,31.28,0.0,31.280000686645508,No Reference Price Found
FOXA,2023-05-31,Applebead,Equities,31.2,0.0,31.200000762939453,No Reference Price Found
IPG,2023-08-31,Report-of-Gohen,Equities,31.17,0.0,31.170000076293945,No Reference Price Found
WRK,2023-08-31,Leeder,Equities,31.09,0.0,31.09000015258789,No Reference Price Found
CMCSA,2022-10-31,Belaware,Equities,31.04,0.0,31.040000915527344,No Reference Price Found
DAL,2022-08-31,Applebead,Equities,31.0,0.0,31.0,No Reference Price Found
TPR,2022-10-31,Applebead,Equities,30.99,0.0,30.989999771118164,No Reference Price Found
VICI,2023-08-31,Fund Whitestone,Equities,30.93,0.0,30.93000030517578,No Reference Price Found
CAG,2023-08-31,Applebead,Equities,30.91,0.0,30.90999984741211,No Reference Price Found
INTC,2022-08-31,Leeder,Equities,30.88,0.0,30.8799991607666,No Reference Price Found
VICI,2022-10-31,Fund Whitestone,Equities,30.87,0.0,30.8700008392334,No Reference Price Found
WY,2023-02-28,Magnum,Equities,30.86,0.0,30.860000610351562,No Reference Price Found
FITB,2022-09-30,rpt-Catalysm,Equities,30.86,0.0,30.860000610351562,No Reference Price Found
WRK,2023-02-28,Leeder,Equities,30.84,0.0,30.84000015258789,No Reference Price Found
INTC,2023-04-30,Leeder,Equities,30.82,0.0,30.81999969482422,No Reference Price Found
HWM,2022-09-30,Wallington,Equities,30.81,0.0,30.809999465942383,No Reference Price Found
INVH,2023-02-28,Belaware,Equities,30.79,0.0,30.790000915527344,No Reference Price Found
INVH,2023-03-31,Belaware,Equities,30.76,0.0,30.760000228881836,No Reference Price Found
CSX,2022-12-31,TT_monthly_Trustmind,Equities,30.76,0.0,30.760000228881836,No Reference Price Found
INVH,2022-10-31,Belaware,Equities,30.75,0.0,30.75,No Reference Price Found
HPQ,2023-06-30,Fund Whitestone,Equities,30.71,0.0,30.709999084472656,No Reference Price Found
CSX,2023-01-31,TT_monthly_Trustmind,Equities,30.7,0.0,30.700000762939453,No Reference Price Found
CSX,2023-05-31,TT_monthly_Trustmind,Equities,30.67,0.0,30.670000076293945,No Reference Price Found
JNPR,2023-02-28,Belaware,Equities,30.56,0.0,30.559999465942383,No Reference Price Found
VICI,2023-05-31,Fund Whitestone,Equities,30.55,0.0,30.549999237060547,No Reference Price Found
FOX,2023-04-30,Belaware,Equities,30.54,0.0,30.540000915527344,No Reference Price Found
CSX,2023-04-30,TT_monthly_Trustmind,Equities,30.53,0.0,30.530000686645508,No Reference Price Found
BEN,2023-01-31,TT_monthly_Trustmind,Equities,30.5,0.0,30.5,No Reference Price Found
LNC,2023-02-28,Leeder,Equities,30.5,0.0,30.5,No Reference Price Found
FOXA,2022-09-30,Applebead,Equities,30.46,0.0,30.459999084472656,No Reference Price Found
CPRT,2022-12-31,Applebead,Equities,30.44,0.0,30.440000534057617,No Reference Price Found
CSX,2023-08-31,TT_monthly_Trustmind,Equities,30.4,0.0,30.399999618530273,No Reference Price Found
CSX,2023-02-28,TT_monthly_Trustmind,Equities,30.38,0.0,30.3799991607666,No Reference Price Found
JNPR,2023-05-31,Belaware,Equities,30.37,0.0,30.3700008392334,No Reference Price Found
LUV,2022-09-30,Magnum,Equities,30.36,0.0,30.360000610351562,No Reference Price Found
FOX,2022-11-30,Belaware,Equities,30.29,0.0,30.290000915527344,No Reference Price Found
FOXA,2022-12-31,Applebead,Equities,30.16,0.0,30.15999984741211,No Reference Price Found
LUV,2023-04-30,Magnum,Equities,30.13,0.0,30.1299991607666,No Reference Price Found
CFG,2023-04-30,Leeder,Equities,30.09,0.0,30.09000015258789,No Reference Price Found
VFC,2023-01-31,Virtous,Equities,30.09,0.0,30.09000015258789,No Reference Price Found
IP,2022-09-30,Leeder,Equities,30.06,0.0,30.059999465942383,No Reference Price Found
JNPR,2022-10-31,Belaware,Equities,29.97,0.0,29.969999313354492,No Reference Price Found
TFC,2023-05-31,Applebead,Equities,29.97,0.0,29.969999313354492,No Reference Price Found
FOX,2023-08-31,Belaware,Equities,29.95,0.0,29.950000762939453,No Reference Price Found
JNPR,2023-04-30,Belaware,Equities,29.93,0.0,29.93000030517578,No Reference Price Found
WRK,2023-03-31,Leeder,Equities,29.93,0.0,29.93000030517578,No Reference Price Found
WY,2023-03-31,Magnum,Equities,29.93,0.0,29.93000030517578,No Reference Price Found
CPRT,2022-08-31,Applebead,Equities,29.91,0.0,29.90999984741211,No Reference Price Found
