Fund_Name,EOM_Date,Instrument_ID,Instrument_Type,Position,Fund_Price,Market_Value,Realized_PL
Virtous,2023-05-31,SO,Equities,3554.1894,69.0300,245345.6942,569.3604
Virtous,2023-05-31,TAP,Equities,9317.9326,61.4400,572493.7786,-1461.1179
Virtous,2023-05-31,TDG,Equities,7530.9229,773.6500,5826298.4999,4262.9028
Virtous,2023-05-31,TDY,Equities,1428.6021,388.6500,555226.2092,-3279.3041
Virtous,2023-05-31,TEL,Equities,1646.2220,121.9200,200707.3855,138.6257
Virtous,2023-05-31,TFX,Equities,9755.1995,234.4000,2286618.7541,-25096.2369
Virtous,2023-05-31,TRV,Equities,1185.1598,168.2800,199438.6894,3535.7670
Virtous,2023-05-31,US912810PV44,Government Bond,5297.0188,158.8200,841272.5191,-33.0325
Virtous,2023-05-31,US912828B253,Government Bond,1735.9507,126.5200,219632.4769,23.9104
Virtous,2023-05-31,US912828WU04,Government Bond,12337.1641,124.5000,1535976.9346,109.7284
Virtous,2023-05-31,US912828Z377,Government Bond,16759.0337,119.6200,2004715.6163,-187.0598
Virtous,2023-05-31,VFC,Equities,5419.4035,16.9600,91913.0837,3226.5568
Virtous,2023-05-31,VRSN,Equities,9434.0760,223.3200,2106817.8413,1548.1955
Virtous,2023-05-31,VRTX,Equities,6977.4831,323.5700,2257704.1928,-6731.9623
Virtous,2023-05-31,VTRS,Equities,4206.8483,9.0500,38071.9773,-32.9841
Virtous,2023-05-31,VZ,Equities,3445.2561,35.0000,120583.9619,-1779.5537
Virtous,2023-05-31,WHR,Equities,6769.7156,127.6200,863951.1106,-3839.5791
Virtous,2023-05-31,WM,Equities,7105.9140,161.2200,1145615.4606,-1379.4085
Virtous,2023-05-31,WMB,Equities,702.8230,28.2600,19861.7767,-43.1916
Virtous,2023-06-30,ABBV,Equities,557.0761,133.2500,74230.3913,-187.0720
Virtous,2023-06-30,ADI,Equities,2940.9700,194.8100,572930.3631,4358.8104
Virtous,2023-06-30,ADSK,Equities,261.2321,204.6100,53450.6908,-72.1462
Virtous,2023-06-30,AES,Equities,5022.3495,20.5700,103309.7289,-1230.1152
Virtous,2023-06-30,ALL,Equities,8703.9761,109.0400,949081.5493,-1274.4830
Virtous,2023-06-30,AON,Equities,4390.5209,344.5400,1512710.0852,18984.7494
Virtous,2023-06-30,AT0000A1K9C8,Government Bond,15600.7785,105.3500,1643542.0173,-416.0690
Virtous,2023-06-30,AVB,Equities,2300.9113,189.2700,435493.4825,786.4406
Virtous,2023-06-30,BAC,Equities,1222.9704,28.6900,35087.0203,74.9288
Virtous,2023-06-30,BALL,Equities,8493.6682,58.2100,494416.4256,10128.5306
Virtous,2023-06-30,BLK,Equities,7983.5970,691.1400,5517783.2358,-53516.5437
Virtous,2023-06-30,BMY,Equities,3897.4728,63.3900,247060.7976,-216.7939
Virtous,2023-06-30,BXP,Equities,3022.7449,57.5900,174079.8765,4704.4279
Virtous,2023-06-30,CA135087B949,Government Bond,2943.7012,158.5200,466635.5092,91.3119
Virtous,2023-06-30,CA135087K940,Government Bond,45028.2997,97.3900,4385306.1077,-881.2605
Virtous,2023-06-30,CAT,Equities,9604.1545,244.8300,2351385.1524,-1733.9367
Virtous,2023-06-30,CND100047QT4,Government Bond,19437.1158,101.6700,1976171.5586,122.7091
Virtous,2023-06-30,CSGP,Equities,5380.3490,89.0000,478851.0630,-5650.8577
Virtous,2023-06-30,DE0001030559,Government Bond,6731.4943,135.8900,914742.7627,-108.3043
Virtous,2023-06-30,DE0001030567,Government Bond,5076.3375,121.2400,615455.1581,286.8371
Virtous,2023-06-30,DOV,Equities,2395.2107,147.6500,353652.8646,2162.0210
Virtous,2023-06-30,DVA,Equities,811.4174,100.4700,81523.1016,-1474.1986
Virtous,2023-06-30,ENPH,Equities,5592.0916,167.4800,936563.5093,6555.1529
Virtous,2023-06-30,ES0000012411,Government Bond,15424.6256,153.6100,2369376.7369,-976.2700
Virtous,2023-06-30,ES00000127G9,Government Bond,21615.8972,109.2700,2361969.0888,-216.6285
Virtous,2023-06-30,FIS,Equities,9111.3005,54.7000,498388.1367,-685.7144
Virtous,2023-06-30,FOXA,Equities,1663.5082,34.0000,56559.2804,-197.3654
Virtous,2023-06-30,FR0013327491,Government Bond,4327.6322,132.3400,572718.8512,63.4970
Virtous,2023-06-30,GB00B3Y1JG82,Government Bond,6081.7864,164.7400,1001913.4933,-231.0923
Virtous,2023-06-30,GB00BGDYHF49,Government Bond,4314.1354,186.9900,806700.1750,-161.4894
Virtous,2023-06-30,GB00BN65R313,Government Bond,10496.5556,146.3600,1536275.8846,-84.1821
Virtous,2023-06-30,GD,Equities,6604.4646,213.8300,1412232.6622,1838.4686
Virtous,2023-06-30,GNRC,Equities,5842.8723,149.1300,871347.5484,37684.9156
Virtous,2023-06-30,GPN,Equities,9166.7560,98.5200,903108.8038,692.2289
Virtous,2023-06-30,IT0004545890,Government Bond,6547.6023,184.9600,1211044.5143,-44.4812
Virtous,2023-06-30,IT0005024234,Government Bond,21565.5238,120.5300,2599292.5864,-242.4709
Virtous,2023-06-30,KR,Equities,3938.7189,46.7200,184016.9460,-1511.5363
Virtous,2023-06-30,MA,Equities,446.8824,392.7300,175504.1283,800.1314
Virtous,2023-06-30,MAR,Equities,32.7823,183.2300,6006.7092,22.7031
Virtous,2023-06-30,MCHP,Equities,1718.3715,89.1300,153158.4478,2196.1342
Virtous,2023-06-30,MOS,Equities,823.0962,35.0000,28808.3666,207.5798
Virtous,2023-06-30,MPC,Equities,3697.3102,116.0100,428924.9605,7944.1649
Virtous,2023-06-30,MSCI,Equities,4602.9875,468.1000,2154658.4627,695.9934
Virtous,2023-06-30,NDSN,Equities,4681.9653,247.4500,1158552.3073,13403.5369
Virtous,2023-06-30,NI,Equities,6864.5778,27.1100,186098.7039,262.5885
Virtous,2023-06-30,NTAP,Equities,1828.1768,75.9000,138758.6227,-1303.4823
Virtous,2023-06-30,NUE,Equities,7181.0778,163.9800,1177553.1397,7866.7521
Virtous,2023-06-30,NVDA,Equities,1345.7808,423.0200,569292.1851,-10742.8162
Virtous,2023-06-30,O,Equities,9581.3662,59.5400,570474.5409,-1155.9973
Virtous,2023-06-30,PHM,Equities,3355.5670,77.6800,260660.4408,-7919.8225
Virtous,2023-06-30,SNA,Equities,9090.6149,286.4500,2604006.6380,-28409.8745
Virtous,2023-06-30,SO,Equities,3588.6961,69.5300,249522.0393,-86.2667
Virtous,2023-06-30,TAP,Equities,9252.0454,65.8400,609154.6699,1449.5180
Virtous,2023-06-30,TDG,Equities,7651.0480,894.1700,6841337.6333,-72387.4157
Virtous,2023-06-30,TDY,Equities,1389.8306,411.1100,571373.2647,4354.0385
Virtous,2023-06-30,TEL,Equities,1714.5279,139.5200,239210.9286,-6010.9172
Virtous,2023-06-30,TFX,Equities,9881.8271,241.6700,2388141.1588,-4602.9151
Virtous,2023-06-30,TRV,Equities,1142.3144,173.6600,198374.3122,1152.5420
Virtous,2023-06-30,US912810PV44,Government Bond,5464.0612,158.3200,865070.1735,417.6062
Virtous,2023-06-30,US912828B253,Government Bond,1717.7685,126.0000,216438.8361,-47.2735
Virtous,2023-06-30,US912828WU04,Government Bond,12919.3446,124.0000,1601998.7344,1455.4512
Virtous,2023-06-30,US912828Z377,Government Bond,17044.5199,119.3000,2033411.2249,456.7779
Virtous,2023-06-30,VFC,Equities,5539.9433,19.0900,105757.5176,-1283.7487
Virtous,2023-06-30,VRSN,Equities,9480.1990,225.9700,2142240.5576,-611.1298
Virtous,2023-06-30,VRTX,Equities,6767.7906,351.9100,2381653.1767,29713.4266
Virtous,2023-06-30,VTRS,Equities,4233.5922,9.8700,41785.5546,-109.6497
Virtous,2023-06-30,VZ,Equities,3517.8169,36.5400,128541.0279,-558.7182
Virtous,2023-06-30,WHR,Equities,6807.1248,146.8700,999762.4150,-3600.6283
Virtous,2023-06-30,WM,Equities,7334.4230,173.4200,1271935.6326,-13939.0455
Virtous,2023-06-30,WMB,Equities,726.4965,32.6300,23705.5819,-517.2677
Virtous,2023-07-31,ABBV,Equities,562.8382,149.5800,84189.3368,-470.4742
Virtous,2023-07-31,ADI,Equities,2930.4890,199.5300,584720.4665,247.3517
Virtous,2023-07-31,ADSK,Equities,268.1821,211.9900,56851.9227,-256.4565
Virtous,2023-07-31,AES,Equities,4779.6410,21.6300,103383.6349,1286.3550
Virtous,2023-07-31,ALL,Equities,8761.0967,112.6800,987200.3774,-1039.5959
Virtous,2023-07-31,AON,Equities,4531.3481,318.5000,1443234.3805,18335.7004
Virtous,2023-07-31,AT0000A1K9C8,Government Bond,15907.9058,105.3800,1676375.1115,-46.0691
Virtous,2023-07-31,AVB,Equities,2365.8639,188.6500,446320.2281,201.3531
Virtous,2023-07-31,BAC,Equities,1258.2339,32.0000,40263.4863,-583.6120
Virtous,2023-07-31,BALL,Equities,8632.1425,58.6900,506620.4437,-332.3384
Virtous,2023-07-31,BLK,Equities,7924.5743,738.8500,5855071.7260,14079.8655
Virtous,2023-07-31,BMY,Equities,3918.3492,62.1900,243682.1368,125.2587
Virtous,2023-07-31,BXP,Equities,3085.4828,66.6300,205585.7194,-2835.7552
Virtous,2023-07-31,CA135087B949,Government Bond,2907.5967,158.8800,461958.9573,64.9881
Virtous,2023-07-31,CA135087K940,Government Bond,44183.6839,97.7500,4318955.1027,1520.3084
Virtous,2023-07-31,CAT,Equities,9506.1431,265.1700,2520743.9773,9967.7575
Virtous,2023-07-31,CND100047QT4,Government Bond,18671.0262,101.6600,1898096.5259,-38.3045
Virtous,2023-07-31,CSGP,Equities,5266.2854,83.9700,442209.9862,-2868.6998
Virtous,2023-07-31,DE0001030559,Government Bond,6745.9855,135.9900,917386.5665,-7.2456
Virtous,2023-07-31,DE0001030567,Government Bond,5051.0327,121.3800,613094.3511,17.7133
Virtous,2023-07-31,DOV,Equities,2451.9497,145.9700,357911.0919,476.6070
Virtous,2023-07-31,DVA,Equities,777.6939,101.9900,79316.9965,256.2986
Virtous,2023-07-31,ENPH,Equities,5607.9333,151.8300,851452.5080,1239.6067
Virtous,2023-07-31,ES0000012411,Government Bond,15718.3233,153.6000,2414334.4554,14.6849
Virtous,2023-07-31,ES00000127G9,Government Bond,21221.0571,109.3100,2319673.7485,78.9680
Virtous,2023-07-31,FIS,Equities,8789.4069,60.3800,530704.3912,9141.7767
Virtous,2023-07-31,FOXA,Equities,1717.0453,33.4500,57435.1649,147.2269
Virtous,2023-07-31,FR0013327491,Government Bond,4297.4264,132.4200,569065.2059,12.0823
Virtous,2023-07-31,GB00B3Y1JG82,Government Bond,5934.0507,165.3100,980957.9226,421.0468
Virtous,2023-07-31,GB00BGDYHF49,Government Bond,4362.7975,187.4200,817675.5111,-104.6236
Virtous,2023-07-31,GB00BN65R313,Government Bond,10110.0785,146.7000,1483148.5118,657.0112
Virtous,2023-07-31,GD,Equities,6599.1731,223.5800,1475443.1163,257.9611
Virtous,2023-07-31,GNRC,Equities,5807.7272,153.7000,892647.6735,803.0655
Virtous,2023-07-31,GPN,Equities,9322.5890,110.2500,1027815.4363,-9139.6033
Virtous,2023-07-31,IT0004545890,Government Bond,6608.9106,185.1200,1223441.5341,-49.0467
Virtous,2023-07-31,IT0005024234,Government Bond,20862.0917,120.5700,2515342.3955,140.6864
Virtous,2023-07-31,KR,Equities,3885.9716,48.3500,187886.7276,429.8902
Virtous,2023-07-31,MA,Equities,466.7848,394.2800,184043.9111,-154.2435
Virtous,2023-07-31,MAR,Equities,33.2628,201.3000,6695.8004,-43.4085
Virtous,2023-07-31,MCHP,Equities,1740.1035,93.4600,162630.0729,-470.4987
Virtous,2023-07-31,MOS,Equities,842.1825,40.7600,34327.3578,-549.6851
Virtous,2023-07-31,MPC,Equities,3827.4919,132.3500,506568.5512,-10635.8408
Virtous,2023-07-31,MSCI,Equities,4607.4958,546.7000,2518917.9772,-1771.7670
Virtous,2023-07-31,NDSN,Equities,4928.9155,250.8700,1236517.0369,-4222.8492
Virtous,2023-07-31,NI,Equities,6814.3710,27.8400,189712.0880,183.2549
Virtous,2023-07-31,NTAP,Equities,1790.1491,78.0100,139649.5284,401.1931
Virtous,2023-07-31,NUE,Equities,7305.6520,172.0900,1257229.6600,-5051.4850
Virtous,2023-07-31,NVDA,Equities,1344.0696,467.2900,628070.2808,378.7707
Virtous,2023-07-31,O,Equities,9283.8669,60.9700,566037.3625,2127.1200
Virtous,2023-07-31,PHM,Equities,3357.8705,84.3900,283370.6888,-77.2830
Virtous,2023-07-31,SNA,Equities,8998.8822,270.7900,2436807.3241,-7182.6666
Virtous,2023-07-31,SO,Equities,3578.1328,71.6000,256194.3098,109.3299
Virtous,2023-07-31,TAP,Equities,9173.1664,69.7700,640011.8189,1549.9728
Virtous,2023-07-31,TDG,Equities,7670.2989,899.7200,6901121.3026,-534.2104
Virtous,2023-07-31,TDY,Equities,1379.9255,384.5300,530622.7490,-1316.3912
Virtous,2023-07-31,TEL,Equities,1724.4297,142.8400,246317.5393,-164.3705
Virtous,2023-07-31,TFX,Equities,9456.1634,250.7900,2371511.2175,19410.2657
Virtous,2023-07-31,TRV,Equities,1169.2655,172.6100,201826.9211,141.4936
Virtous,2023-07-31,US912810PV44,Government Bond,5271.2373,158.4200,835069.4104,96.4120
Virtous,2023-07-31,US912828B253,Government Bond,1724.6530,126.2100,217668.4590,-7.2287
Virtous,2023-07-31,US912828WU04,Government Bond,12523.2088,124.2000,1555382.5293,396.1359
Virtous,2023-07-31,US912828Z377,Government Bond,16261.0928,119.3700,1941086.6425,274.1995
Virtous,2023-07-31,VFC,Equities,5508.4509,19.8100,109122.4128,113.3726
Virtous,2023-07-31,VRSN,Equities,9746.3671,210.9500,2055996.1436,19989.2291
Virtous,2023-07-31,VRTX,Equities,7037.1968,352.3400,2479485.9255,-579.2234
Virtous,2023-07-31,VTRS,Equities,4131.7109,10.4200,43052.4273,280.1736
Virtous,2023-07-31,VZ,Equities,3529.5648,34.0800,120287.5682,144.4997
Virtous,2023-07-31,WHR,Equities,6819.8172,142.4000,971141.9624,283.6747
Virtous,2023-07-31,WM,Equities,7242.3053,163.7900,1186217.1866,-4435.4657
Virtous,2023-07-31,WMB,Equities,731.1299,34.4500,25187.4249,-42.1636
Virtous,2023-08-31,ABBV,Equities,565.1318,138.8300,78457.2530,123.2834
Virtous,2023-08-31,ADI,Equities,3076.9236,174.5300,537015.4748,18304.3265
Virtous,2023-08-31,ADSK,Equities,262.4430,218.5700,57362.1769,188.8147
Virtous,2023-08-31,AES,Equities,5008.6205,17.5500,87901.2901,4671.1822
Virtous,2023-08-31,ALL,Equities,8492.8027,105.2100,893527.7752,-10020.7802
Virtous,2023-08-31,AON,Equities,4394.5192,322.5400,1417408.2195,2763.9447
Virtous,2023-08-31,AT0000A1K9C8,Government Bond,16552.7122,105.4100,1744821.3967,-96.7210
Virtous,2023-08-31,AVB,Equities,2312.5934,190.1800,439809.0183,407.5192
Virtous,2023-08-31,BAC,Equities,1242.4779,27.7100,34429.0623,-337.9675
Virtous,2023-08-31,BALL,Equities,8738.5946,54.1800,473457.0573,2400.4955
Virtous,2023-08-31,BLK,Equities,7677.6109,658.1200,5052789.2833,-99686.7802
Virtous,2023-08-31,BMY,Equities,4102.6240,60.2400,247142.0713,1796.6795
Virtous,2023-08-31,BXP,Equities,3064.9782,64.8600,198794.4867,-181.4657
Virtous,2023-08-31,CA135087B949,Government Bond,2999.3376,158.5300,475484.9934,160.5467
Virtous,2023-08-31,CA135087K940,Government Bond,45863.9778,97.7600,4483662.4649,-84.0147
Virtous,2023-08-31,CAT,Equities,9345.6735,268.8500,2512584.3280,2952.6409
Virtous,2023-08-31,CND100047QT4,Government Bond,19242.7061,101.7000,1956983.2102,-114.3360
Virtous,2023-08-31,CSGP,Equities,5249.5421,87.2000,457760.0739,270.4040
Virtous,2023-08-31,DE0001030559,Government Bond,6858.4646,135.9900,932682.5987,0.0000
Virtous,2023-08-31,DE0001030567,Government Bond,4979.5839,121.4800,604919.8550,35.7244
Virtous,2023-08-31,DOV,Equities,2491.8861,141.4400,352452.3662,904.5598
Virtous,2023-08-31,DVA,Equities,798.8599,105.7200,84455.4679,-394.7466
Virtous,2023-08-31,ENPH,Equities,5547.8444,89.1200,494423.8899,-18840.8750
Virtous,2023-08-31,ES0000012411,Government Bond,15421.4844,153.5700,2368277.3652,-44.5258
Virtous,2023-08-31,ES00000127G9,Government Bond,20962.8103,109.3200,2291654.4192,12.9123
Virtous,2023-08-31,FIS,Equities,8874.1632,55.1400,489321.3603,2220.6146
Virtous,2023-08-31,FOXA,Equities,1715.5348,32.1200,55102.9790,-10.0445
Virtous,2023-08-31,FR0013327491,Government Bond,4397.1057,132.3900,582132.8171,14.9519
Virtous,2023-08-31,GB00B3Y1JG82,Government Bond,5882.4033,165.4900,973478.9167,46.4827
Virtous,2023-08-31,GB00BGDYHF49,Government Bond,4346.8639,187.3000,814167.6083,-9.5602
Virtous,2023-08-31,GB00BN65R313,Government Bond,10130.6358,146.6100,1485252.5100,9.2508
Virtous,2023-08-31,GD,Equities,6548.9037,216.7400,1419409.3969,-1719.2113
Virtous,2023-08-31,GNRC,Equities,5894.4185,114.6500,675795.0761,16926.4643
Virtous,2023-08-31,GPN,Equities,9307.4779,115.1300,1071569.9325,368.7102
Virtous,2023-08-31,IT0004545890,Government Bond,6615.4328,185.0000,1223855.0655,3.9133
Virtous,2023-08-31,IT0005024234,Government Bond,21853.2915,120.5900,2635288.4236,-99.1200
Virtous,2023-08-31,KR,Equities,3739.2803,47.8600,178961.9564,-359.3937
Virtous,2023-08-31,MA,Equities,460.5653,407.8500,187841.5588,421.9929
Virtous,2023-08-31,MAR,Equities,32.6178,194.9000,6357.2109,-20.6395
Virtous,2023-08-31,MCHP,Equities,1707.0776,77.9000,132981.3480,-2569.4119
Virtous,2023-08-31,MOS,Equities,842.8406,38.5800,32516.7913,7.1738
Virtous,2023-08-31,MPC,Equities,3739.3165,142.7300,533712.6475,4576.3013
Virtous,2023-08-31,MSCI,Equities,4408.2284,471.1000,2076716.4040,-75323.0896
Virtous,2023-08-31,NDSN,Equities,4717.9989,237.1700,1118967.7923,-14447.7905
Virtous,2023-08-31,NI,Equities,6811.6199,26.7000,181870.2519,-15.6810
Virtous,2023-08-31,NTAP,Equities,1787.4836,75.2900,134579.6375,-36.2508
Virtous,2023-08-31,NUE,Equities,7332.9257,159.5400,1169894.9647,1711.4214
Virtous,2023-08-31,NVDA,Equities,1344.2012,490.5700,659424.7945,-15.3217
Virtous,2023-08-31,O,Equities,9368.8667,56.1500,526061.8629,2048.4951
Virtous,2023-08-31,PHM,Equities,3357.2123,80.7900,271229.1834,-11.8467
Virtous,2023-08-31,SNA,Equities,8845.3890,264.0900,2335978.7812,-5142.0238
Virtous,2023-08-31,SO,Equities,3520.0348,68.5300,241227.9859,-891.8044
Virtous,2023-08-31,TAP,Equities,9023.7602,65.1500,587897.9795,-3451.2821
Virtous,2023-08-31,TDG,Equities,7679.5393,870.1100,6682043.9141,1368.0407
Virtous,2023-08-31,TDY,Equities,1434.5452,398.0200,570977.6738,-3684.0982
Virtous,2023-08-31,TEL,Equities,1698.7521,123.4300,209676.9676,-2492.0149
Virtous,2023-08-31,TFX,Equities,9595.4538,220.0700,2111671.5200,21395.0080
Virtous,2023-08-31,TRV,Equities,1155.5596,163.6800,189141.9935,-611.9698
Virtous,2023-08-31,US912810PV44,Government Bond,5212.6919,158.6800,827149.9430,76.1091
Virtous,2023-08-31,US912828B253,Government Bond,1751.1318,126.4900,221500.6663,-37.0703
Virtous,2023-08-31,US912828WU04,Government Bond,13018.0622,124.4800,1620488.3820,-692.7948
Virtous,2023-08-31,US912828Z377,Government Bond,16380.5986,119.4500,1956662.5021,-47.8023
Virtous,2023-08-31,VFC,Equities,5485.1031,18.7700,102955.3857,-121.4085
Virtous,2023-08-31,VRSN,Equities,9537.8527,207.4800,1978913.6799,-3617.7250
Virtous,2023-08-31,VRTX,Equities,7100.3823,364.7700,2590006.4520,-3926.9780
Virtous,2023-08-31,VTRS,Equities,4369.0094,10.6400,46486.2598,-261.0284
Virtous,2023-08-31,VZ,Equities,3432.8171,34.5900,118741.1420,246.7067
Virtous,2023-08-31,WHR,Equities,6760.3634,132.8700,898249.4801,-2832.9730
Virtous,2023-08-31,WM,Equities,6973.8073,159.9000,1115111.7875,-5222.2863
Virtous,2023-08-31,WMB,Equities,703.4021,35.1700,24738.6527,99.8200
Wallington,2022-08-31,ABBV,Equities,53141.2855,129.2200,6866916.9169,18322.8901
Wallington,2022-08-31,ADI,Equities,150137.0300,149.4400,22436477.7643,15848.4697
Wallington,2022-08-31,ALLE,Equities,95963.8749,93.5800,8980299.4085,-78347.8730
Wallington,2022-08-31,ANET,Equities,38179.1760,119.8800,4576919.6208,-33866.1259
Wallington,2022-08-31,AVGO,Equities,4127.4785,484.7700,2000877.7467,-9717.6596
Wallington,2022-08-31,CAH,Equities,36631.3716,68.9300,2525000.4432,1090.1155
Wallington,2022-08-31,CDAY,Equities,12382.4355,59.6400,738488.4511,-513.3408
Wallington,2022-08-31,CFG,Equities,75326.4824,34.9700,2634167.0899,17835.2097
Wallington,2022-08-31,CMG,Equities,85129.2438,1596.8000,135934376.5296,521495.9340
Wallington,2022-08-31,CMS,Equities,94416.0704,65.3900,6173866.8446,-6527.7603
Wallington,2022-08-31,COST,Equities,85129.2438,518.1900,44113122.8544,-44885.2419
Wallington,2022-08-31,CSX,Equities,56752.8292,31.3300,1778066.1392,-7875.7935
Wallington,2022-08-31,DHI,Equities,147557.3560,70.4600,10396891.3004,-46405.8350
Wallington,2022-08-31,EXPE,Equities,69135.2647,102.6500,7096734.9191,3910.1396
Wallington,2022-08-31,FOX,Equities,146009.5515,31.3800,4581779.7267,-8044.9163
Wallington,2022-08-31,GPC,Equities,151168.8996,152.5200,23056280.5715,171639.8792
Wallington,2022-08-31,GRMN,Equities,25280.8057,85.8400,2170104.3647,731.9710
Wallington,2022-08-31,HON,Equities,52109.4159,185.4400,9663170.0869,-13325.8832
Wallington,2022-08-31,HST,Equities,4127.4785,17.2200,71075.1796,382.3087
Wallington,2022-08-31,HWM,Equities,78422.0913,35.2900,2767515.6011,-902.1869
Wallington,2022-08-31,J,Equities,91836.3964,123.5200,11343631.6786,-14520.0266
Wallington,2022-08-31,K,Equities,139818.3338,70.8800,9910323.4988,5132.0603
Wallington,2022-08-31,KMI,Equities,118665.0065,17.2000,2041038.1124,-5042.7596
Wallington,2022-08-31,KO,Equities,15478.0443,59.9100,927289.6359,2387.3464
Wallington,2022-08-31,LHX,Equities,126919.9635,223.2300,28332343.4547,73100.8465
Wallington,2022-08-31,LNC,Equities,153232.6389,43.2500,6627311.6313,-46248.5119
Wallington,2022-08-31,LOW,Equities,112989.7236,190.2500,21496294.9175,-37206.2042
Wallington,2022-08-31,MA,Equities,142913.9427,322.3500,46068309.4142,-112893.3272
Wallington,2022-08-31,MAS,Equities,115053.4629,49.7600,5725060.3118,-27695.3669
Wallington,2022-08-31,MCO,Equities,85645.1786,281.7400,24129672.6271,2750.7476
Wallington,2022-08-31,MKC,Equities,42306.6545,82.4900,3489875.9300,-6611.3082
Wallington,2022-08-31,MNST,Equities,88224.8527,44.4200,3918947.9563,11261.0354
Wallington,2022-08-31,MTB,Equities,125888.0939,177.1000,22294781.4278,-100110.0035
Wallington,2022-08-31,NVR,Equities,45402.2634,4140.0600,187968094.4874,-482535.7725
Wallington,2022-08-31,O,Equities,51077.5463,65.2900,3334852.9974,5871.3178
Wallington,2022-08-31,OMC,Equities,69651.1995,64.6200,4500860.5109,16908.9891
Wallington,2022-08-31,POOL,Equities,43338.5241,335.0700,14521439.2789,4076.4587
Wallington,2022-08-31,PPL,Equities,143429.8775,28.1300,4034682.4531,-6480.8078
Wallington,2022-08-31,QRVO,Equities,60880.3077,89.7800,5465834.0254,3439.1174
Wallington,2022-08-31,RJF,Equities,51077.5463,102.7100,5246174.7796,35987.3453
Wallington,2022-08-31,SEE,Equities,103186.9622,52.9200,5460654.0399,7966.5379
Wallington,2022-08-31,SHW,Equities,94932.0052,229.7700,21812526.8413,-947.9777
Wallington,2022-08-31,SJM,Equities,37663.2412,136.1800,5128980.1872,6228.8800
Wallington,2022-08-31,SPG,Equities,131047.4420,95.6900,12539929.7249,-60767.4527
Wallington,2022-08-31,TGT,Equities,99575.4185,155.9500,15528786.5193,55707.3553
Wallington,2022-08-31,VLO,Equities,72230.8735,113.5000,8198204.1471,3490.2034
Wallington,2022-08-31,VRSN,Equities,70683.0691,182.2200,12879868.8532,11584.9697
Wallington,2022-08-31,VTRS,Equities,11866.5007,9.1200,108222.4860,685.4875
Wallington,2022-08-31,WAB,Equities,8254.9570,87.0800,718841.6535,-2320.5282
Wallington,2022-08-31,WHR,Equities,108346.3103,148.8000,16121930.9748,-73065.0992
Wallington,2022-08-31,WRB,Equities,23733.0013,63.9500,1517725.4336,-4473.5640
Wallington,2022-09-30,ABBV,Equities,53263.5105,128.9800,6869927.5833,146.6699
Wallington,2022-09-30,ADI,Equities,152839.4965,137.4200,21003203.6156,162418.2391
Wallington,2022-09-30,ALLE,Equities,94265.3143,88.6300,8354734.8033,-42039.3745
Wallington,2022-09-30,ANET,Equities,37316.3266,112.8900,4212640.1141,-30156.5858
Wallington,2022-09-30,AVGO,Equities,4080.0125,434.8700,1774275.0296,-11842.7677
Wallington,2022-09-30,CAH,Equities,37243.1155,65.4700,2438306.7710,10583.1696
Wallington,2022-09-30,CDAY,Equities,12433.2034,55.8800,694767.4088,954.4381
Wallington,2022-09-30,CFG,Equities,75921.5616,32.7500,2486431.1431,6605.3792
Wallington,2022-09-30,CMG,Equities,82915.8835,1502.7600,124602673.0574,-1040722.0315
Wallington,2022-09-30,CMS,Equities,93509.6761,56.3900,5273010.6376,-40787.7424
Wallington,2022-09-30,COST,Equities,85622.9934,468.7300,40134065.7118,122104.2796
Wallington,2022-09-30,CSX,Equities,55878.8356,26.3700,1473524.8959,-21675.0405
Wallington,2022-09-30,DHI,Equities,149696.9376,66.7000,9984785.7388,40224.1352
Wallington,2022-09-30,EXPE,Equities,69612.2980,93.6900,6521976.1999,21371.0930
Wallington,2022-09-30,FOX,Equities,147119.2241,28.2800,4160531.6579,17199.9252
Wallington,2022-09-30,GPC,Equities,151395.6530,146.8200,22227909.7704,6462.4705
Wallington,2022-09-30,GRMN,Equities,24681.6506,78.5500,1938743.6581,-21839.2033
Wallington,2022-09-30,HON,Equities,51416.3607,163.5200,8407603.2987,-75958.8534
Wallington,2022-09-30,HST,Equities,4221.5850,15.5000,65434.5675,809.3160
Wallington,2022-09-30,HWM,Equities,80061.1130,30.8100,2466682.8910,36714.0863
Wallington,2022-09-30,J,Equities,91588.4381,107.7900,9872317.7419,-19501.9179
Wallington,2022-09-30,K,Equities,140419.5526,67.8800,9531679.2320,9018.2825
Wallington,2022-09-30,KMI,Equities,116505.3034,15.6200,1819812.8394,-17061.6546
Wallington,2022-09-30,KO,Equities,15680.8067,54.7800,858994.5917,5200.8551
Wallington,2022-09-30,LHX,Equities,129090.2949,204.3100,26374438.1485,205313.3482
Wallington,2022-09-30,LNC,Equities,149892.1673,41.2400,6181552.9814,-33571.7389
Wallington,2022-09-30,LOW,Equities,114210.0126,184.0400,21019210.7242,37889.9739
Wallington,2022-09-30,MA,Equities,140498.6970,282.5700,39700716.8176,-480392.3560
Wallington,2022-09-30,MAS,Equities,113281.6395,45.6700,5173572.4773,-36233.7871
Wallington,2022-09-30,MCO,Equities,84745.9043,240.7300,20400881.5311,-184396.2107
Wallington,2022-09-30,MKC,Equities,42167.0425,69.9300,2948741.2851,-8767.6311
Wallington,2022-09-30,MNST,Equities,90686.3261,43.4800,3943041.4577,11568.9249
